"country","date","confirmed","deaths","recovered","Latitude","Longitude","Continent","fatal_rate","text","confirmed_daily","deaths_daily","mon_yr"
"Romania",2020-09-01,88593,3681,38454,45.943161,24.96676,"Europe",0.0415495580914971,"<b>Romania</b><br>Confirmed: <b>88.6K</b><br>Death: <b>3.7K</b><br>Fatality Ratio: <b>4.2%</b><br>",1053,60,"2020-09"
"Romania",2020-10-01,129658,4862,103994,45.943161,24.96676,"Europe",0.0374986502953925,"<b>Romania</b><br>Confirmed: <b>129.7K</b><br>Death: <b>4.9K</b><br>Fatality Ratio: <b>3.7%</b><br>",2086,37,"2020-10"
"Romania",2020-11-01,246663,7067,175975,45.943161,24.96676,"Europe",0.0286504258847091,"<b>Romania</b><br>Confirmed: <b>246.7K</b><br>Death: <b>7.1K</b><br>Fatality Ratio: <b>2.9%</b><br>",5324,99,"2020-11"
"Romania",2020-12-01,479634,11530,360934,45.943161,24.96676,"Europe",0.0240391631952697,"<b>Romania</b><br>Confirmed: <b>479.6K</b><br>Death: <b>11.5K</b><br>Fatality Ratio: <b>2.4%</b><br>",4272,199,"2020-12"
"Romania",2021-01-01,636201,15841,566365,45.943161,24.96676,"Europe",0.0248993635659171,"<b>Romania</b><br>Confirmed: <b>636.2K</b><br>Death: <b>15.8K</b><br>Fatality Ratio: <b>2.5%</b><br>",3938,74,"2021-01"
"Romania",2021-02-01,730056,18402,675767,45.943161,24.96676,"Europe",0.0252062855452185,"<b>Romania</b><br>Confirmed: <b>730.1K</b><br>Death: <b>18.4K</b><br>Fatality Ratio: <b>2.5%</b><br>",1313,67,"2021-02"
"Romania",2021-03-01,804090,20403,741471,45.943161,24.96676,"Europe",0.0253740252956759,"<b>Romania</b><br>Confirmed: <b>804.1K</b><br>Death: <b>20.4K</b><br>Fatality Ratio: <b>2.5%</b><br>",2096,53,"2021-03"
"Romania",2021-04-01,958918,23674,856405,45.943161,24.96676,"Europe",0.0246882423731748,"<b>Romania</b><br>Confirmed: <b>958.9K</b><br>Death: <b>23.7K</b><br>Fatality Ratio: <b>2.5%</b><br>",6115,136,"2021-04"
"Romania",2021-05-01,1056572,28194,992605,45.943161,24.96676,"Europe",0.0266844095811738,"<b>Romania</b><br>Confirmed: <b>1.1M</b><br>Death: <b>28.2K</b><br>Fatality Ratio: <b>2.7%</b><br>",1307,85,"2021-05"
"Romania",2021-06-01,1077978,30353,1040527,45.943161,24.96676,"Europe",0.0281573464393522,"<b>Romania</b><br>Confirmed: <b>1.1M</b><br>Death: <b>30.4K</b><br>Fatality Ratio: <b>2.8%</b><br>",241,41,"2021-06"
"Romania",2021-07-01,1080823,33861,1045351,45.943161,24.96676,"Europe",0.0313289039926056,"<b>Romania</b><br>Confirmed: <b>1.1M</b><br>Death: <b>33.9K</b><br>Fatality Ratio: <b>3.1%</b><br>",31,75,"2021-07"
"Romania",2021-08-01,1083341,34286,1047767,45.943161,24.96676,"Europe",0.0316483914113839,"<b>Romania</b><br>Confirmed: <b>1.1M</b><br>Death: <b>34.3K</b><br>Fatality Ratio: <b>3.2%</b><br>",152,5,"2021-08"
"Romania",2021-09-01,1100208,34591,0,45.943161,24.96676,"Europe",0.0314404185390399,"<b>Romania</b><br>Confirmed: <b>1.1M</b><br>Death: <b>34.6K</b><br>Fatality Ratio: <b>3.1%</b><br>",1443,21,"2021-09"
"San Marino",2020-02-01,0,0,0,43.94236,12.457777,"Europe",0,"<b>San Marino</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"San Marino",2020-03-01,1,1,0,43.94236,12.457777,"Europe",1,"<b>San Marino</b><br>Confirmed: <b>1.0</b><br>Death: <b>1.0</b><br>Fatality Ratio: <b>100.0%</b><br>",0,0,"2020-03"
"San Marino",2020-04-01,236,28,13,43.94236,12.457777,"Europe",0.11864406779661,"<b>San Marino</b><br>Confirmed: <b>236.0</b><br>Death: <b>28.0</b><br>Fatality Ratio: <b>11.9%</b><br>",0,2,"2020-04"
"San Marino",2020-05-01,569,41,82,43.94236,12.457777,"Europe",0.0720562390158172,"<b>San Marino</b><br>Confirmed: <b>569.0</b><br>Death: <b>41.0</b><br>Fatality Ratio: <b>7.2%</b><br>",6,0,"2020-05"
"San Marino",2020-06-01,687,42,359,43.94236,12.457777,"Europe",0.0611353711790393,"<b>San Marino</b><br>Confirmed: <b>687.0</b><br>Death: <b>42.0</b><br>Fatality Ratio: <b>6.1%</b><br>",0,0,"2020-06"
"San Marino",2020-07-01,713,42,656,43.94236,12.457777,"Europe",0.05890603085554,"<b>San Marino</b><br>Confirmed: <b>713.0</b><br>Death: <b>42.0</b><br>Fatality Ratio: <b>5.9%</b><br>",0,0,"2020-07"
"San Marino",2020-08-01,716,42,657,43.94236,12.457777,"Europe",0.058659217877095,"<b>San Marino</b><br>Confirmed: <b>716.0</b><br>Death: <b>42.0</b><br>Fatality Ratio: <b>5.9%</b><br>",0,0,"2020-08"
"San Marino",2020-09-01,735,42,660,43.94236,12.457777,"Europe",0.0571428571428571,"<b>San Marino</b><br>Confirmed: <b>735.0</b><br>Death: <b>42.0</b><br>Fatality Ratio: <b>5.7%</b><br>",0,0,"2020-09"
"San Marino",2020-10-01,750,42,680,43.94236,12.457777,"Europe",0.056,"<b>San Marino</b><br>Confirmed: <b>750.0</b><br>Death: <b>42.0</b><br>Fatality Ratio: <b>5.6%</b><br>",1,0,"2020-10"
"San Marino",2020-11-01,958,42,721,43.94236,12.457777,"Europe",0.0438413361169102,"<b>San Marino</b><br>Confirmed: <b>958.0</b><br>Death: <b>42.0</b><br>Fatality Ratio: <b>4.4%</b><br>",0,0,"2020-11"
"San Marino",2020-12-01,1612,46,1334,43.94236,12.457777,"Europe",0.0285359801488834,"<b>San Marino</b><br>Confirmed: <b>1.6K</b><br>Death: <b>46.0</b><br>Fatality Ratio: <b>2.9%</b><br>",3,1,"2020-12"
"San Marino",2021-01-01,2384,59,2042,43.94236,12.457777,"Europe",0.024748322147651,"<b>San Marino</b><br>Confirmed: <b>2.4K</b><br>Death: <b>59.0</b><br>Fatality Ratio: <b>2.5%</b><br>",51,0,"2021-01"
"San Marino",2021-02-01,3025,67,2723,43.94236,12.457777,"Europe",0.0221487603305785,"<b>San Marino</b><br>Confirmed: <b>3.0K</b><br>Death: <b>67.0</b><br>Fatality Ratio: <b>2.2%</b><br>",0,0,"2021-02"
"San Marino",2021-03-01,3716,74,3276,43.94236,12.457777,"Europe",0.0199138858988159,"<b>San Marino</b><br>Confirmed: <b>3.7K</b><br>Death: <b>74.0</b><br>Fatality Ratio: <b>2.0%</b><br>",0,0,"2021-03"
"San Marino",2021-04-01,4738,84,4128,43.94236,12.457777,"Europe",0.017728999577881,"<b>San Marino</b><br>Confirmed: <b>4.7K</b><br>Death: <b>84.0</b><br>Fatality Ratio: <b>1.8%</b><br>",6,0,"2021-04"
"San Marino",2021-05-01,5066,90,4917,43.94236,12.457777,"Europe",0.0177654954599289,"<b>San Marino</b><br>Confirmed: <b>5.1K</b><br>Death: <b>90.0</b><br>Fatality Ratio: <b>1.8%</b><br>",6,0,"2021-05"
"San Marino",2021-06-01,5090,90,4998,43.94236,12.457777,"Europe",0.0176817288801572,"<b>San Marino</b><br>Confirmed: <b>5.1K</b><br>Death: <b>90.0</b><br>Fatality Ratio: <b>1.8%</b><br>",0,0,"2021-06"
"San Marino",2021-07-01,5092,90,5000,43.94236,12.457777,"Europe",0.0176747839748625,"<b>San Marino</b><br>Confirmed: <b>5.1K</b><br>Death: <b>90.0</b><br>Fatality Ratio: <b>1.8%</b><br>",0,0,"2021-07"
"San Marino",2021-08-01,5143,90,5005,43.94236,12.457777,"Europe",0.0174995139023916,"<b>San Marino</b><br>Confirmed: <b>5.1K</b><br>Death: <b>90.0</b><br>Fatality Ratio: <b>1.7%</b><br>",0,0,"2021-08"
"San Marino",2021-09-01,5331,90,0,43.94236,12.457777,"Europe",0.0168823860438942,"<b>San Marino</b><br>Confirmed: <b>5.3K</b><br>Death: <b>90.0</b><br>Fatality Ratio: <b>1.7%</b><br>",0,0,"2021-09"
"Serbia",2020-02-01,0,0,0,44.016521,21.005859,"Europe",0,"<b>Serbia</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Serbia",2020-03-01,0,0,0,44.016521,21.005859,"Europe",0,"<b>Serbia</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Serbia",2020-04-01,1060,28,0,44.016521,21.005859,"Europe",0.0264150943396226,"<b>Serbia</b><br>Confirmed: <b>1.1K</b><br>Death: <b>28.0</b><br>Fatality Ratio: <b>2.6%</b><br>",160,12,"2020-04"
"Serbia",2020-05-01,9009,179,1343,44.016521,21.005859,"Europe",0.0198690198690199,"<b>Serbia</b><br>Confirmed: <b>9.0K</b><br>Death: <b>179.0</b><br>Fatality Ratio: <b>2.0%</b><br>",0,0,"2020-05"
"Serbia",2020-06-01,11430,244,6726,44.016521,21.005859,"Europe",0.0213473315835521,"<b>Serbia</b><br>Confirmed: <b>11.4K</b><br>Death: <b>244.0</b><br>Fatality Ratio: <b>2.1%</b><br>",18,1,"2020-06"
"Serbia",2020-07-01,14836,281,12772,44.016521,21.005859,"Europe",0.0189404152062551,"<b>Serbia</b><br>Confirmed: <b>14.8K</b><br>Death: <b>281.0</b><br>Fatality Ratio: <b>1.9%</b><br>",272,4,"2020-07"
"Serbia",2020-08-01,25882,582,0,44.016521,21.005859,"Europe",0.0224866702727764,"<b>Serbia</b><br>Confirmed: <b>25.9K</b><br>Death: <b>582.0</b><br>Fatality Ratio: <b>2.2%</b><br>",330,9,"2020-08"
"Serbia",2020-09-01,31482,715,0,44.016521,21.005859,"Europe",0.0227113906359189,"<b>Serbia</b><br>Confirmed: <b>31.5K</b><br>Death: <b>715.0</b><br>Fatality Ratio: <b>2.3%</b><br>",76,2,"2020-09"
"Serbia",2020-10-01,33662,750,0,44.016521,21.005859,"Europe",0.0222803160834175,"<b>Serbia</b><br>Confirmed: <b>33.7K</b><br>Death: <b>750.0</b><br>Fatality Ratio: <b>2.2%</b><br>",111,1,"2020-10"
"Serbia",2020-11-01,48403,826,0,44.016521,21.005859,"Europe",0.0170650579509535,"<b>Serbia</b><br>Confirmed: <b>48.4K</b><br>Death: <b>826.0</b><br>Fatality Ratio: <b>1.7%</b><br>",1449,6,"2020-11"
"Serbia",2020-12-01,183437,1652,0,44.016521,21.005859,"Europe",0.00900581671091437,"<b>Serbia</b><br>Confirmed: <b>183.4K</b><br>Death: <b>1.7K</b><br>Fatality Ratio: <b>0.9%</b><br>",7999,48,"2020-12"
"Serbia",2021-01-01,339997,3250,0,44.016521,21.005859,"Europe",0.00955890787271652,"<b>Serbia</b><br>Confirmed: <b>340.0K</b><br>Death: <b>3.2K</b><br>Fatality Ratio: <b>1.0%</b><br>",2074,39,"2021-01"
"Serbia",2021-02-01,397002,4038,0,44.016521,21.005859,"Europe",0.0101712333942902,"<b>Serbia</b><br>Confirmed: <b>397.0K</b><br>Death: <b>4.0K</b><br>Fatality Ratio: <b>1.0%</b><br>",1739,18,"2021-02"
"Serbia",2021-03-01,462728,4459,0,44.016521,21.005859,"Europe",0.0096363306305216,"<b>Serbia</b><br>Confirmed: <b>462.7K</b><br>Death: <b>4.5K</b><br>Fatality Ratio: <b>1.0%</b><br>",3469,16,"2021-03"
"Serbia",2021-04-01,605406,5345,0,44.016521,21.005859,"Europe",0.00882878597172806,"<b>Serbia</b><br>Confirmed: <b>605.4K</b><br>Death: <b>5.3K</b><br>Fatality Ratio: <b>0.9%</b><br>",4810,37,"2021-04"
"Serbia",2021-05-01,690931,6386,0,44.016521,21.005859,"Europe",0.00924260164907929,"<b>Serbia</b><br>Confirmed: <b>690.9K</b><br>Death: <b>6.4K</b><br>Fatality Ratio: <b>0.9%</b><br>",1374,24,"2021-05"
"Serbia",2021-06-01,712702,6872,0,44.016521,21.005859,"Europe",0.00964217863847723,"<b>Serbia</b><br>Confirmed: <b>712.7K</b><br>Death: <b>6.9K</b><br>Fatality Ratio: <b>1.0%</b><br>",230,7,"2021-06"
"Serbia",2021-07-01,716643,7047,0,44.016521,21.005859,"Europe",0.00983334798497997,"<b>Serbia</b><br>Confirmed: <b>716.6K</b><br>Death: <b>7.0K</b><br>Fatality Ratio: <b>1.0%</b><br>",81,0,"2021-07"
"Serbia",2021-08-01,722221,7118,0,44.016521,21.005859,"Europe",0.00985570898658444,"<b>Serbia</b><br>Confirmed: <b>722.2K</b><br>Death: <b>7.1K</b><br>Fatality Ratio: <b>1.0%</b><br>",303,4,"2021-08"
"Serbia",2021-09-01,766279,7307,0,44.016521,21.005859,"Europe",0.00953569130825718,"<b>Serbia</b><br>Confirmed: <b>766.3K</b><br>Death: <b>7.3K</b><br>Fatality Ratio: <b>1.0%</b><br>",3346,15,"2021-09"
"Slovakia",2020-02-01,0,0,0,48.669026,19.699024,"Europe",0,"<b>Slovakia</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Slovakia",2020-03-01,0,0,0,48.669026,19.699024,"Europe",0,"<b>Slovakia</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Slovakia",2020-04-01,400,1,3,48.669026,19.699024,"Europe",0.0025,"<b>Slovakia</b><br>Confirmed: <b>400.0</b><br>Death: <b>1.0</b><br>Fatality Ratio: <b>0.2%</b><br>",37,1,"2020-04"
"Slovakia",2020-05-01,1403,23,558,48.669026,19.699024,"Europe",0.0163934426229508,"<b>Slovakia</b><br>Confirmed: <b>1.4K</b><br>Death: <b>23.0</b><br>Fatality Ratio: <b>1.6%</b><br>",7,0,"2020-05"
"Slovakia",2020-06-01,1522,28,1368,48.669026,19.699024,"Europe",0.0183968462549277,"<b>Slovakia</b><br>Confirmed: <b>1.5K</b><br>Death: <b>28.0</b><br>Fatality Ratio: <b>1.8%</b><br>",1,0,"2020-06"
"Slovakia",2020-07-01,1687,28,1466,48.669026,19.699024,"Europe",0.016597510373444,"<b>Slovakia</b><br>Confirmed: <b>1.7K</b><br>Death: <b>28.0</b><br>Fatality Ratio: <b>1.7%</b><br>",20,0,"2020-07"
"Slovakia",2020-08-01,2337,29,1742,48.669026,19.699024,"Europe",0.0124090714591356,"<b>Slovakia</b><br>Confirmed: <b>2.3K</b><br>Death: <b>29.0</b><br>Fatality Ratio: <b>1.2%</b><br>",45,0,"2020-08"
"Slovakia",2020-09-01,3989,33,2478,48.669026,19.699024,"Europe",0.00827275006267235,"<b>Slovakia</b><br>Confirmed: <b>4.0K</b><br>Death: <b>33.0</b><br>Fatality Ratio: <b>0.8%</b><br>",72,0,"2020-09"
"Slovakia",2020-10-01,10938,48,4620,48.669026,19.699024,"Europe",0.00438837081733406,"<b>Slovakia</b><br>Confirmed: <b>10.9K</b><br>Death: <b>48.0</b><br>Fatality Ratio: <b>0.4%</b><br>",797,0,"2020-10"
"Slovakia",2020-11-01,59946,219,12798,48.669026,19.699024,"Europe",0.00365328795916325,"<b>Slovakia</b><br>Confirmed: <b>59.9K</b><br>Death: <b>219.0</b><br>Fatality Ratio: <b>0.4%</b><br>",2282,0,"2020-11"
"Slovakia",2020-12-01,107183,868,68859,48.669026,19.699024,"Europe",0.00809829917057742,"<b>Slovakia</b><br>Confirmed: <b>107.2K</b><br>Death: <b>868.0</b><br>Fatality Ratio: <b>0.8%</b><br>",1254,29,"2020-12"
"Slovakia",2021-01-01,184508,2250,127190,48.669026,19.699024,"Europe",0.0121945931883712,"<b>Slovakia</b><br>Confirmed: <b>184.5K</b><br>Death: <b>2.2K</b><br>Fatality Ratio: <b>1.2%</b><br>",4965,112,"2021-01"
"Slovakia",2021-02-01,250357,4711,218923,48.669026,19.699024,"Europe",0.0188171291395887,"<b>Slovakia</b><br>Confirmed: <b>250.4K</b><br>Death: <b>4.7K</b><br>Fatality Ratio: <b>1.9%</b><br>",444,69,"2021-02"
"Slovakia",2021-03-01,308925,7270,255300,48.669026,19.699024,"Europe",0.0235332200372259,"<b>Slovakia</b><br>Confirmed: <b>308.9K</b><br>Death: <b>7.3K</b><br>Fatality Ratio: <b>2.4%</b><br>",842,81,"2021-03"
"Slovakia",2021-04-01,362489,9790,255300,48.669026,19.699024,"Europe",0.0270077160962126,"<b>Slovakia</b><br>Confirmed: <b>362.5K</b><br>Death: <b>9.8K</b><br>Fatality Ratio: <b>2.7%</b><br>",1304,71,"2021-04"
"Slovakia",2021-05-01,382720,11732,255300,48.669026,19.699024,"Europe",0.0306542642140468,"<b>Slovakia</b><br>Confirmed: <b>382.7K</b><br>Death: <b>11.7K</b><br>Fatality Ratio: <b>3.1%</b><br>",509,48,"2021-05"
"Slovakia",2021-06-01,389866,12353,255300,48.669026,19.699024,"Europe",0.0316852456998046,"<b>Slovakia</b><br>Confirmed: <b>389.9K</b><br>Death: <b>12.4K</b><br>Fatality Ratio: <b>3.2%</b><br>",145,10,"2021-06"
"Slovakia",2021-07-01,391659,12511,255300,48.669026,19.699024,"Europe",0.0319436040024613,"<b>Slovakia</b><br>Confirmed: <b>391.7K</b><br>Death: <b>12.5K</b><br>Fatality Ratio: <b>3.2%</b><br>",17,1,"2021-07"
"Slovakia",2021-08-01,392704,12540,255300,48.669026,19.699024,"Europe",0.0319324478487614,"<b>Slovakia</b><br>Confirmed: <b>392.7K</b><br>Death: <b>12.5K</b><br>Fatality Ratio: <b>3.2%</b><br>",57,0,"2021-08"
"Slovakia",2021-09-01,395122,12548,0,48.669026,19.699024,"Europe",0.0317572800299654,"<b>Slovakia</b><br>Confirmed: <b>395.1K</b><br>Death: <b>12.5K</b><br>Fatality Ratio: <b>3.2%</b><br>",199,0,"2021-09"
"Slovenia",2020-02-01,0,0,0,46.151241,14.995463,"Europe",0,"<b>Slovenia</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Slovenia",2020-03-01,0,0,0,46.151241,14.995463,"Europe",0,"<b>Slovenia</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Slovenia",2020-04-01,841,15,10,46.151241,14.995463,"Europe",0.0178359096313912,"<b>Slovenia</b><br>Confirmed: <b>841.0</b><br>Death: <b>15.0</b><br>Fatality Ratio: <b>1.8%</b><br>",39,0,"2020-04"
"Slovenia",2020-05-01,1434,92,233,46.151241,14.995463,"Europe",0.0641562064156206,"<b>Slovenia</b><br>Confirmed: <b>1.4K</b><br>Death: <b>92.0</b><br>Fatality Ratio: <b>6.4%</b><br>",5,1,"2020-05"
"Slovenia",2020-06-01,1473,109,1358,46.151241,14.995463,"Europe",0.0739986422267481,"<b>Slovenia</b><br>Confirmed: <b>1.5K</b><br>Death: <b>109.0</b><br>Fatality Ratio: <b>7.4%</b><br>",0,1,"2020-06"
"Slovenia",2020-07-01,1613,111,1384,46.151241,14.995463,"Europe",0.0688158710477371,"<b>Slovenia</b><br>Confirmed: <b>1.6K</b><br>Death: <b>111.0</b><br>Fatality Ratio: <b>6.9%</b><br>",13,0,"2020-07"
"Slovenia",2020-08-01,2171,119,1821,46.151241,14.995463,"Europe",0.0548134500230309,"<b>Slovenia</b><br>Confirmed: <b>2.2K</b><br>Death: <b>119.0</b><br>Fatality Ratio: <b>5.5%</b><br>",15,0,"2020-08"
"Slovenia",2020-09-01,2924,133,2323,46.151241,14.995463,"Europe",0.0454856361149111,"<b>Slovenia</b><br>Confirmed: <b>2.9K</b><br>Death: <b>133.0</b><br>Fatality Ratio: <b>4.5%</b><br>",41,0,"2020-09"
"Slovenia",2020-10-01,5865,152,3906,46.151241,14.995463,"Europe",0.0259164535379369,"<b>Slovenia</b><br>Confirmed: <b>5.9K</b><br>Death: <b>152.0</b><br>Fatality Ratio: <b>2.6%</b><br>",175,2,"2020-10"
"Slovenia",2020-11-01,35649,363,12785,46.151241,14.995463,"Europe",0.0101826138180594,"<b>Slovenia</b><br>Confirmed: <b>35.6K</b><br>Death: <b>363.0</b><br>Fatality Ratio: <b>1.0%</b><br>",1342,25,"2020-11"
"Slovenia",2020-12-01,77135,1490,55476,46.151241,14.995463,"Europe",0.0193167822648603,"<b>Slovenia</b><br>Confirmed: <b>77.1K</b><br>Death: <b>1.5K</b><br>Fatality Ratio: <b>1.9%</b><br>",1321,55,"2020-12"
"Slovenia",2021-01-01,123950,2728,100868,46.151241,14.995463,"Europe",0.022008874546188,"<b>Slovenia</b><br>Confirmed: <b>124.0K</b><br>Death: <b>2.7K</b><br>Fatality Ratio: <b>2.2%</b><br>",1798,31,"2021-01"
"Slovenia",2021-02-01,166836,3522,146003,46.151241,14.995463,"Europe",0.0211105516794936,"<b>Slovenia</b><br>Confirmed: <b>166.8K</b><br>Death: <b>3.5K</b><br>Fatality Ratio: <b>2.1%</b><br>",363,19,"2021-02"
"Slovenia",2021-03-01,190324,3854,175210,46.151241,14.995463,"Europe",0.0202496794939156,"<b>Slovenia</b><br>Confirmed: <b>190.3K</b><br>Death: <b>3.9K</b><br>Fatality Ratio: <b>2.0%</b><br>",243,18,"2021-03"
"Slovenia",2021-04-01,216939,4054,199490,46.151241,14.995463,"Europe",0.0186872807563416,"<b>Slovenia</b><br>Confirmed: <b>216.9K</b><br>Death: <b>4.1K</b><br>Fatality Ratio: <b>1.9%</b><br>",1337,7,"2021-04"
"Slovenia",2021-05-01,241309,4258,227411,46.151241,14.995463,"Europe",0.0176454255746781,"<b>Slovenia</b><br>Confirmed: <b>241.3K</b><br>Death: <b>4.3K</b><br>Fatality Ratio: <b>1.8%</b><br>",1017,8,"2021-05"
"Slovenia",2021-06-01,254045,4376,245545,46.151241,14.995463,"Europe",0.0172252947312484,"<b>Slovenia</b><br>Confirmed: <b>254.0K</b><br>Death: <b>4.4K</b><br>Fatality Ratio: <b>1.7%</b><br>",323,1,"2021-06"
"Slovenia",2021-07-01,257358,4419,252368,46.151241,14.995463,"Europe",0.0171706339029679,"<b>Slovenia</b><br>Confirmed: <b>257.4K</b><br>Death: <b>4.4K</b><br>Fatality Ratio: <b>1.7%</b><br>",23,0,"2021-07"
"Slovenia",2021-08-01,259273,4429,253763,46.151241,14.995463,"Europe",0.0170823803481273,"<b>Slovenia</b><br>Confirmed: <b>259.3K</b><br>Death: <b>4.4K</b><br>Fatality Ratio: <b>1.7%</b><br>",58,0,"2021-08"
"Slovenia",2021-09-01,267962,4450,0,46.151241,14.995463,"Europe",0.0166068323120442,"<b>Slovenia</b><br>Confirmed: <b>268.0K</b><br>Death: <b>4.4K</b><br>Fatality Ratio: <b>1.7%</b><br>",764,0,"2021-09"
"Spain",2020-02-01,1,0,0,40.463667,-3.74922,"Europe",0,"<b>Spain</b><br>Confirmed: <b>1.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",1,0,"2020-02"
"Spain",2020-03-01,84,0,2,40.463667,-3.74922,"Europe",0,"<b>Spain</b><br>Confirmed: <b>84.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",39,0,"2020-03"
"Spain",2020-04-01,104118,9387,22647,40.463667,-3.74922,"Europe",0.0901573215006051,"<b>Spain</b><br>Confirmed: <b>104.1K</b><br>Death: <b>9.4K</b><br>Fatality Ratio: <b>9.0%</b><br>",8195,923,"2020-04"
"Spain",2020-05-01,215216,24543,112050,40.463667,-3.74922,"Europe",0.114038919039477,"<b>Spain</b><br>Confirmed: <b>215.2K</b><br>Death: <b>24.5K</b><br>Fatality Ratio: <b>11.4%</b><br>",1781,0,"2020-05"
"Spain",2020-06-01,239638,27127,150376,40.463667,-3.74922,"Europe",0.113199909864045,"<b>Spain</b><br>Confirmed: <b>239.6K</b><br>Death: <b>27.1K</b><br>Fatality Ratio: <b>11.3%</b><br>",159,0,"2020-06"
"Spain",2020-07-01,249659,28364,150376,40.463667,-3.74922,"Europe",0.113610965356747,"<b>Spain</b><br>Confirmed: <b>249.7K</b><br>Death: <b>28.4K</b><br>Fatality Ratio: <b>11.4%</b><br>",388,9,"2020-07"
"Spain",2020-08-01,288522,28445,150376,40.463667,-3.74922,"Europe",0.0985886691482798,"<b>Spain</b><br>Confirmed: <b>288.5K</b><br>Death: <b>28.4K</b><br>Fatality Ratio: <b>9.9%</b><br>",0,0,"2020-08"
"Spain",2020-09-01,470973,29152,150376,40.463667,-3.74922,"Europe",0.0618973911455646,"<b>Spain</b><br>Confirmed: <b>471.0K</b><br>Death: <b>29.2K</b><br>Fatality Ratio: <b>6.2%</b><br>",8115,58,"2020-09"
"Spain",2020-10-01,778607,31973,150376,40.463667,-3.74922,"Europe",0.0410643623805078,"<b>Spain</b><br>Confirmed: <b>778.6K</b><br>Death: <b>32.0K</b><br>Fatality Ratio: <b>4.1%</b><br>",9419,182,"2020-10"
"Spain",2020-11-01,1185678,35878,150376,40.463667,-3.74922,"Europe",0.0302594802298769,"<b>Spain</b><br>Confirmed: <b>1.2M</b><br>Death: <b>35.9K</b><br>Fatality Ratio: <b>3.0%</b><br>",0,0,"2020-11"
"Spain",2020-12-01,1656444,45511,150376,40.463667,-3.74922,"Europe",0.0274751214046475,"<b>Spain</b><br>Confirmed: <b>1.7M</b><br>Death: <b>45.5K</b><br>Fatality Ratio: <b>2.7%</b><br>",8257,442,"2020-12"
"Spain",2021-01-01,1928265,50837,150376,40.463667,-3.74922,"Europe",0.0263641148908475,"<b>Spain</b><br>Confirmed: <b>1.9M</b><br>Death: <b>50.8K</b><br>Fatality Ratio: <b>2.6%</b><br>",0,0,"2021-01"
"Spain",2021-02-01,2822805,59081,150376,40.463667,-3.74922,"Europe",0.0209298906584054,"<b>Spain</b><br>Confirmed: <b>2.8M</b><br>Death: <b>59.1K</b><br>Fatality Ratio: <b>2.1%</b><br>",79686,762,"2021-02"
"Spain",2021-03-01,3204531,69609,150376,40.463667,-3.74922,"Europe",0.0217220554271436,"<b>Spain</b><br>Confirmed: <b>3.2M</b><br>Death: <b>69.6K</b><br>Fatality Ratio: <b>2.2%</b><br>",15978,467,"2021-03"
"Spain",2021-04-01,3291394,75541,150376,40.463667,-3.74922,"Europe",0.022951065718659,"<b>Spain</b><br>Confirmed: <b>3.3M</b><br>Death: <b>75.5K</b><br>Fatality Ratio: <b>2.3%</b><br>",7041,82,"2021-04"
"Spain",2021-05-01,3524077,78216,150376,40.463667,-3.74922,"Europe",0.022194747731108,"<b>Spain</b><br>Confirmed: <b>3.5M</b><br>Death: <b>78.2K</b><br>Fatality Ratio: <b>2.2%</b><br>",0,0,"2021-05"
"Spain",2021-06-01,3682778,79983,150376,40.463667,-3.74922,"Europe",0.0217181160526103,"<b>Spain</b><br>Confirmed: <b>3.7M</b><br>Death: <b>80.0K</b><br>Fatality Ratio: <b>2.2%</b><br>",4388,30,"2021-06"
"Spain",2021-07-01,3821305,80883,150376,40.463667,-3.74922,"Europe",0.0211663293037326,"<b>Spain</b><br>Confirmed: <b>3.8M</b><br>Death: <b>80.9K</b><br>Fatality Ratio: <b>2.1%</b><br>",12345,8,"2021-07"
"Spain",2021-08-01,4447044,81486,150376,40.463667,-3.74922,"Europe",0.0183236325073465,"<b>Spain</b><br>Confirmed: <b>4.4M</b><br>Death: <b>81.5K</b><br>Fatality Ratio: <b>1.8%</b><br>",0,0,"2021-08"
"Spain",2021-09-01,4861883,84472,0,40.463667,-3.74922,"Europe",0.0173743382964995,"<b>Spain</b><br>Confirmed: <b>4.9M</b><br>Death: <b>84.5K</b><br>Fatality Ratio: <b>1.7%</b><br>",6818,132,"2021-09"
